scenario_id,plant,load_seed,solver_seed,mechanism,sg_tension,sg_reserve_pu,sfr_period_s,load_timing,disturbance_area,disturbance_sign,disturbance_magnitude_pu,capability_change_time_s,measurement_noise_std_hz,communication_jitter_s,dropout_probability,initial_soc_1,initial_soc_2,known_ood,phase_0,phase_1,phase_2,phase_3
A_delay_adequate_04,A,4,10004,delay,adequate,0.1,4.0,continuous,1,1.0,0.08,20.0,0.0,0.0,0.0,0.5,0.5,development_known,5.249104426880285,2.7029478116436287,5.693600549121543,2.71411748298787
A_delay_adequate_05,A,5,10005,delay,adequate,0.1,4.0,before,0,-1.0,0.06,20.0,0.0,0.0,0.0,0.5,0.5,development_known,0.6388054194017592,4.833007322244254,0.8750123290157527,4.722827567170804
A_delay_adequate_06,A,6,10006,delay,adequate,0.1,4.0,no_load,0,1.0,0.08,20.0,0.0,0.0,0.0,0.5,0.5,development_known,1.50180948793573,0.7176255742573422,0.636887907096905,5.377854857679247
A_delay_adequate_07,A,7,10007,delay,adequate,0.1,4.0,after,0,1.0,0.05,20.0,0.0,0.0,0.0,0.5,0.5,development_known,4.784434398895407,1.4065676208664284,1.0004747857006464,0.8284792313552394
A_delay_adequate_08,A,8,10008,delay,adequate,0.1,4.0,continuous,1,-1.0,0.06,20.0,0.0,0.0,0.0,0.5,0.5,development_known,0.5172227350262987,4.080768879432984,1.6947628504579801,0.6200103007860974
A_delay_adequate_09,A,9,10009,delay,adequate,0.1,4.0,continuous,0,-1.0,0.06,20.0,0.0,0.0,0.0,0.5,0.5,development_known,2.855142635548089,1.1912607929797647,4.23356757726412,5.733223197572857
A_delay_adequate_10,A,10,10010,delay,adequate,0.1,4.0,after,1,1.0,0.06,20.0,0.0,0.0,0.0,0.5,0.5,development_known,3.0058283606286866,5.454387022823782,6.1255680040749825,4.3458252371692225
A_delay_adequate_11,A,11,10011,delay,adequate,0.1,4.0,no_load,1,-1.0,0.07,20.0,0.0,0.0,0.0,0.5,0.5,development_known,1.9338764780315416,2.497801131962444,2.375815911945309,4.6626454856764425
A_delay_adequate_12,A,12,10012,delay,adequate,0.1,4.0,continuous,0,-1.0,0.05,20.0,0.0,0.0,0.0,0.5,0.5,development_known,0.8719143430860464,1.4465324062573808,4.862577578631313,1.6151360574022668
A_delay_adequate_13,A,13,10013,delay,adequate,0.1,4.0,simultaneous,0,1.0,0.05,20.0,0.0,0.0,0.0,0.5,0.5,development_known,4.367299952263042,4.164254165838134,5.89241506580734,2.0588006041723297
A_delay_adequate_14,A,14,10014,delay,adequate,0.1,4.0,simultaneous,0,1.0,0.05,20.0,0.0,0.0,0.0,0.5,0.5,development_known,2.465703830177334,3.0806497490740443,2.7182581158415484,1.9636158765337746
A_delay_adequate_15,A,15,10015,delay,adequate,0.1,4.0,before,0,1.0,0.08,20.0,0.0,0.0,0.0,0.5,0.5,development_known,0.4062684403256929,6.043723836408299,4.422220036462442,5.56499463279964
A_delay_adequate_16,A,16,10016,delay,adequate,0.1,4.0,simultaneous,1,-1.0,0.07,20.0,0.0,0.0,0.0,0.5,0.5,development_known,5.4839662788168235,5.196840788322207,1.0840034394511446,0.6640759955364222
A_delay_adequate_17,A,17,10017,delay,adequate,0.1,4.0,after,1,-1.0,0.07,20.0,0.0,0.0,0.0,0.5,0.5,development_known,0.00850225455566621,5.790659330433865,1.7728314488235786,4.092303274087331
A_delay_adequate_18,A,18,10018,delay,adequate,0.1,4.0,no_load,0,1.0,0.08,20.0,0.0,0.0,0.0,0.5,0.5,development_known,1.9155926762872975,0.6832624065319225,0.7762020148731247,3.718616355123924
A_delay_adequate_19,A,19,10019,delay,adequate,0.1,4.0,before,1,1.0,0.07,20.0,0.0,0.0,0.0,0.5,0.5,development_known,0.3594739374196746,2.222431020723917,5.6826827867384955,4.48416515119138
A_delay_scarce_00,A,0,10000,delay,scarce,0.05,4.0,before,1,-1.0,0.07,20.0,0.0,0.0,0.0,0.5,0.5,development_known,1.043986656153558,0.03797210566086067,2.9714058980283795,0.04393795631973865
A_delay_scarce_01,A,1,10001,delay,scarce,0.05,4.0,simultaneous,1,1.0,0.07,20.0,0.0,0.0,0.0,0.5,0.5,development_known,5.148595976699218,5.900739159850618,2.4877163798397963,3.621111440337799
A_delay_scarce_02,A,2,10002,delay,scarce,0.05,4.0,after,1,-1.0,0.08,20.0,0.0,0.0,0.0,0.5,0.5,development_known,5.952079272239154,1.0098034720996079,3.046430036926423,5.447781180484002
A_delay_scarce_03,A,3,10003,delay,scarce,0.05,4.0,simultaneous,1,-1.0,0.07,20.0,0.0,0.0,0.0,0.5,0.5,development_known,3.640123000490772,6.186497592438103,1.2943946751460664,5.365718300520251
A_delay_scarce_04,A,4,10004,delay,scarce,0.05,4.0,after,0,1.0,0.06,20.0,0.0,0.0,0.0,0.5,0.5,development_known,3.7572872388540604,4.508325525256055,1.838647999814601,2.9896123006004336
A_delay_scarce_05,A,5,10005,delay,scarce,0.05,4.0,simultaneous,1,1.0,0.07,20.0,0.0,0.0,0.0,0.5,0.5,development_known,2.922836033016662,3.30970392602183,5.761817406279781,5.797147392893816
A_delay_scarce_06,A,6,10006,delay,scarce,0.05,4.0,before,0,-1.0,0.08,20.0,0.0,0.0,0.0,0.5,0.5,development_known,4.880235164404102,0.8497672270420833,5.660560615945053,4.825488024329254
A_delay_scarce_07,A,7,10007,delay,scarce,0.05,4.0,after,0,1.0,0.07,20.0,0.0,0.0,0.0,0.5,0.5,development_known,0.9463538047053208,1.0283447060012532,1.7149572170642708,3.3866924352224497
A_delay_scarce_08,A,8,10008,delay,scarce,0.05,4.0,continuous,0,-1.0,0.06,20.0,0.0,0.0,0.0,0.5,0.5,development_known,2.9982370078732927,4.558475228083231,5.010770300329685,3.517828880766182
A_delay_scarce_09,A,9,10009,delay,scarce,0.05,4.0,no_load,0,-1.0,0.05,20.0,0.0,0.0,0.0,0.5,0.5,development_known,4.123680050839719,3.0686456671067757,2.7750223510372543,5.513851094920317
A_delay_scarce_10,A,10,10010,delay,scarce,0.05,4.0,continuous,1,1.0,0.05,20.0,0.0,0.0,0.0,0.5,0.5,development_known,5.291240250288133,1.3893402885923236,2.922132612313196,1.2859037039974446
A_delay_scarce_11,A,11,10011,delay,scarce,0.05,4.0,continuous,1,-1.0,0.08,20.0,0.0,0.0,0.0,0.5,0.5,development_known,1.4614738803987193,0.8745929677761908,1.332068274758605,5.4469579517205995
A_delay_scarce_12,A,12,10012,delay,scarce,0.05,4.0,no_load,1,-1.0,0.06,20.0,0.0,0.0,0.0,0.5,0.5,development_known,0.941248155329431,1.038484800013284,5.032242767398048,4.72943497141028
A_delay_scarce_13,A,13,10013,delay,scarce,0.05,4.0,before,0,1.0,0.08,20.0,0.0,0.0,0.0,0.5,0.5,development_known,0.987760534646315,2.1070954402639757,4.917547106174997,4.138998226611386
A_delay_scarce_14,A,14,10014,delay,scarce,0.05,4.0,continuous,0,-1.0,0.05,20.0,0.0,0.0,0.0,0.5,0.5,development_known,0.9974792483686229,2.174407232970811,0.7006314388595116,0.6252267546488515
A_delay_scarce_15,A,15,10015,delay,scarce,0.05,4.0,no_load,0,-1.0,0.08,20.0,0.0,0.0,0.0,0.5,0.5,development_known,1.1238502189000776,1.307200972003675,0.043739005493614036,3.556920123038243
A_delay_scarce_16,A,16,10016,delay,scarce,0.05,4.0,after,1,1.0,0.06,20.0,0.0,0.0,0.0,0.5,0.5,development_known,2.338456656555886,2.8911688494881007,4.170706718855166,2.6925465599008436
A_delay_scarce_17,A,17,10017,delay,scarce,0.05,4.0,before,0,1.0,0.06,20.0,0.0,0.0,0.0,0.5,0.5,development_known,2.672660689944775,3.6922272341956535,2.4437534086327775,2.408205305975049
A_delay_scarce_18,A,18,10018,delay,scarce,0.05,4.0,no_load,1,1.0,0.05,20.0,0.0,0.0,0.0,0.5,0.5,development_known,5.793321281637726,4.232927845068699,3.557336938627761,2.097956489870308
A_delay_scarce_19,A,19,10019,delay,scarce,0.05,4.0,simultaneous,0,1.0,0.05,20.0,0.0,0.0,0.0,0.5,0.5,development_known,3.01753533066371,2.285323726656871,6.077817781975851,3.7664857577479403
A_delay_critical_00,A,0,10000,delay,critical,0.025,4.0,no_load,1,-1.0,0.05,20.0,0.0,0.0,0.0,0.5,0.5,development_known,6.099006679758295,5.609798530786176,0.8552576784462376,4.821823155301752
A_delay_critical_01,A,1,10001,delay,critical,0.025,4.0,no_load,0,1.0,0.08,20.0,0.0,0.0,0.0,0.5,0.5,development_known,4.402706467533342,5.999109656669598,1.497601390080126,5.376221709699166
A_delay_critical_02,A,2,10002,delay,critical,0.025,4.0,no_load,0,-1.0,0.08,20.0,0.0,0.0,0.0,0.5,0.5,development_known,4.203789926209947,4.5663325855957035,1.55510742927117,2.555291786410063
A_delay_critical_03,A,3,10003,delay,critical,0.025,4.0,simultaneous,0,-1.0,0.07,20.0,0.0,0.0,0.0,0.5,0.5,development_known,4.855993105450325,0.42069245267778255,1.2128937953988548,0.6452527406296611
A_delay_critical_04,A,4,10004,delay,critical,0.025,4.0,continuous,0,1.0,0.06,20.0,0.0,0.0,0.0,0.5,0.5,development_known,4.584897241120537,6.2139760930652335,1.1115015904298238,4.231435839928686
A_delay_critical_05,A,5,10005,delay,critical,0.025,4.0,before,0,1.0,0.05,20.0,0.0,0.0,0.0,0.5,0.5,development_known,1.0683326778680802,1.0085698252724944,0.833598444140783,2.2116176526522864
A_delay_critical_06,A,6,10006,delay,critical,0.025,4.0,no_load,1,-1.0,0.06,20.0,0.0,0.0,0.0,0.5,0.5,development_known,6.221825829962216,3.899451207869103,0.8477186905758143,5.442553971185736
A_delay_critical_07,A,7,10007,delay,critical,0.025,4.0,simultaneous,1,-1.0,0.08,20.0,0.0,0.0,0.0,0.5,0.5,development_known,0.7704412678992073,2.2484386482147114,1.6601037353197108,2.6469090030689264
A_delay_critical_08,A,8,10008,delay,critical,0.025,4.0,after,1,-1.0,0.08,20.0,0.0,0.0,0.0,0.5,0.5,development_known,5.604179335513201,4.498211839785698,0.5023398214413551,2.748821597258363
A_delay_critical_09,A,9,10009,delay,critical,0.025,4.0,simultaneous,1,-1.0,0.05,20.0,0.0,0.0,0.0,0.5,0.5,development_known,1.4819613782436838,0.4374520391477372,1.225901958108534,6.131138216582749
A_delay_critical_10,A,10,10010,delay,critical,0.025,4.0,continuous,1,1.0,0.07,20.0,0.0,0.0,0.0,0.5,0.5,development_known,4.687176764052237,3.4727834814309397,6.277581650229912,0.5427348464915568
A_delay_critical_11,A,11,10011,delay,critical,0.025,4.0,after,0,1.0,0.07,20.0,0.0,0.0,0.0,0.5,0.5,development_known,2.068492701694792,1.6934044273768443,3.642951053801162,2.2941276144575893
A_delay_critical_12,A,12,10012,delay,critical,0.025,4.0,before,0,-1.0,0.08,20.0,0.0,0.0,0.0,0.5,0.5,development_known,4.164195558067498,3.156202347736915,1.7505394508401155,0.4369471455229877
A_delay_critical_13,A,13,10013,delay,critical,0.025,4.0,after,1,1.0,0.07,20.0,0.0,0.0,0.0,0.5,0.5,development_known,0.3690780966066565,5.69001603192026,5.6063561400476924,1.8760537668021213
A_delay_critical_14,A,14,10014,delay,critical,0.025,4.0,before,0,1.0,0.07,20.0,0.0,0.0,0.0,0.5,0.5,development_known,3.49510320748723,1.1540412392110075,1.7823665683643057,0.5239585761452094
A_delay_critical_15,A,15,10015,delay,critical,0.025,4.0,simultaneous,1,1.0,0.06,20.0,0.0,0.0,0.0,0.5,0.5,development_known,6.232052591552156,0.27628084451039137,0.17808329767603906,5.567058591983998
A_delay_critical_16,A,16,10016,delay,critical,0.025,4.0,continuous,1,1.0,0.05,20.0,0.0,0.0,0.0,0.5,0.5,development_known,4.954859159288406,3.010688928484089,4.604632029376817,5.989263670328007
A_delay_critical_17,A,17,10017,delay,critical,0.025,4.0,after,0,1.0,0.06,20.0,0.0,0.0,0.0,0.5,0.5,development_known,5.072425988665242,5.092292501798639,1.0773050503488832,2.6707895852415495
A_delay_critical_18,A,18,10018,delay,critical,0.025,4.0,before,1,-1.0,0.05,20.0,0.0,0.0,0.0,0.5,0.5,development_known,4.560111160557445,5.4802018330073,5.034095978810835,5.415712227734141
A_delay_critical_19,A,19,10019,delay,critical,0.025,4.0,continuous,0,-1.0,0.06,20.0,0.0,0.0,0.0,0.5,0.5,development_known,4.31856356416842,1.1509873166389024,1.511284080766067,4.620155850810206
A_energy_adequate_00,A,0,10000,energy,adequate,0.1,4.0,no_load,0,-1.0,0.06,20.0,0.0,0.0,0.0,0.5,0.5,development_known,4.678552996024048,3.3729171656218315,3.3146054390087594,0.4859148672018808
A_energy_adequate_01,A,1,10001,energy,adequate,0.1,4.0,after,0,1.0,0.05,20.0,0.0,0.0,0.0,0.5,0.5,development_known,4.014818629762577,6.219233232090003,5.918355787402286,4.37667697114338
A_energy_adequate_02,A,2,10002,energy,adequate,0.1,4.0,continuous,1,1.0,0.07,20.0,0.0,0.0,0.0,0.5,0.5,development_known,1.938647452503385,3.4590695389480612,5.619527018646639,5.884545823803529
A_energy_adequate_03,A,3,10003,energy,adequate,0.1,4.0,before,1,-1.0,0.08,20.0,0.0,0.0,0.0,0.5,0.5,development_known,3.1150250430142807,4.964538882279377,5.3179575382831565,3.0169412731032836
A_energy_adequate_04,A,4,10004,energy,adequate,0.1,4.0,no_load,0,1.0,0.08,20.0,0.0,0.0,0.0,0.5,0.5,development_known,1.3773571383652579,4.862246258360719,4.522242757127049,0.5224760902448211
A_energy_adequate_05,A,5,10005,energy,adequate,0.1,4.0,after,0,1.0,0.06,20.0,0.0,0.0,0.0,0.5,0.5,development_known,3.5530621201753165,3.889470897030087,4.286022564934435,4.88259529382848
A_energy_adequate_06,A,6,10006,energy,adequate,0.1,4.0,before,1,-1.0,0.05,20.0,0.0,0.0,0.0,0.5,0.5,development_known,4.774837974581865,4.811479447756373,6.042003506986188,5.941492176982259
A_energy_adequate_07,A,7,10007,energy,adequate,0.1,4.0,after,0,1.0,0.08,20.0,0.0,0.0,0.0,0.5,0.5,development_known,1.1694304772661896,0.2647388497148555,2.9227221706875244,4.26704420025272
A_energy_adequate_08,A,8,10008,energy,adequate,0.1,4.0,simultaneous,1,-1.0,0.06,20.0,0.0,0.0,0.0,0.5,0.5,development_known,5.289457381454614,4.145222036011761,1.5491803988842752,5.380086364346768
A_energy_adequate_09,A,9,10009,energy,adequate,0.1,4.0,before,0,-1.0,0.06,20.0,0.0,0.0,0.0,0.5,0.5,development_known,1.1492622090780595,3.3487448985042123,5.733410603830035,5.787595598784464
A_energy_adequate_10,A,10,10010,energy,adequate,0.1,4.0,continuous,0,1.0,0.05,20.0,0.0,0.0,0.0,0.5,0.5,development_known,0.31040680291542694,6.08918879459127,5.73221719430923,3.9177801279790394
A_energy_adequate_11,A,11,10011,energy,adequate,0.1,4.0,no_load,0,1.0,0.05,20.0,0.0,0.0,0.0,0.5,0.5,development_known,2.3538296810808044,3.693641600976932,0.6734978132902044,3.0581253523600997
A_energy_adequate_12,A,12,10012,energy,adequate,0.1,4.0,continuous,0,1.0,0.07,20.0,0.0,0.0,0.0,0.5,0.5,development_known,5.983733990078907,2.040325170337194,6.131418912770928,3.459995994867222
A_energy_adequate_13,A,13,10013,energy,adequate,0.1,4.0,continuous,1,-1.0,0.06,20.0,0.0,0.0,0.0,0.5,0.5,development_known,5.536838845760545,4.562380402268374,5.225841630199272,5.166478237921597
A_energy_adequate_14,A,14,10014,energy,adequate,0.1,4.0,simultaneous,0,-1.0,0.07,20.0,0.0,0.0,0.0,0.5,0.5,development_known,3.24039005250516,4.889305894762535,5.241256908269261,2.569197105382388
A_energy_adequate_15,A,15,10015,energy,adequate,0.1,4.0,simultaneous,1,-1.0,0.07,20.0,0.0,0.0,0.0,0.5,0.5,development_known,3.485689521351327,3.0586352077745538,3.7043580629027755,5.6925687276239385
A_energy_adequate_16,A,16,10016,energy,adequate,0.1,4.0,no_load,1,-1.0,0.07,20.0,0.0,0.0,0.0,0.5,0.5,development_known,4.0737618069857495,0.9943939767538188,0.6309933625913745,3.7812158742980118
A_energy_adequate_17,A,17,10017,energy,adequate,0.1,4.0,simultaneous,1,1.0,0.05,20.0,0.0,0.0,0.0,0.5,0.5,development_known,5.749012846392165,1.0137397844099187,2.6522322423303293,4.997823588785638
A_energy_adequate_18,A,18,10018,energy,adequate,0.1,4.0,before,1,1.0,0.08,20.0,0.0,0.0,0.0,0.5,0.5,development_known,4.55140322515369,2.049921973593305,3.16435790677009,0.9224104510017832
A_energy_adequate_19,A,19,10019,energy,adequate,0.1,4.0,after,1,-1.0,0.08,20.0,0.0,0.0,0.0,0.5,0.5,development_known,4.825501756922077,4.375223332517728,0.9649340544213229,4.892991929073645
A_energy_scarce_00,A,0,10000,energy,scarce,0.05,4.0,simultaneous,0,1.0,0.07,20.0,0.0,0.0,0.0,0.5,0.5,development_known,1.1385608357226316,1.825624265006218,3.6762848543672826,1.7313631799604214
A_energy_scarce_01,A,1,10001,energy,scarce,0.05,4.0,continuous,0,1.0,0.07,20.0,0.0,0.0,0.0,0.5,0.5,development_known,4.739211425147502,2.393597023732804,3.0879848841898547,0.9281881305419183
A_energy_scarce_02,A,2,10002,energy,scarce,0.05,4.0,simultaneous,1,-1.0,0.08,20.0,0.0,0.0,0.0,0.5,0.5,development_known,5.677866551596599,6.240415486974033,5.868226205872103,1.2746131604876032
A_energy_scarce_03,A,3,10003,energy,scarce,0.05,4.0,after,1,1.0,0.05,20.0,0.0,0.0,0.0,0.5,0.5,development_known,2.973447316985848,1.3569810456676021,2.3962418302404878,1.905516014288502
A_energy_scarce_04,A,4,10004,energy,scarce,0.05,4.0,before,0,-1.0,0.08,20.0,0.0,0.0,0.0,0.5,0.5,development_known,5.941167895744902,6.060643426771588,5.376776763651052,5.338278354820072
A_energy_scarce_05,A,5,10005,energy,scarce,0.05,4.0,no_load,0,-1.0,0.06,20.0,0.0,0.0,0.0,0.5,0.5,development_known,1.3839820454433638,4.386170835170438,1.4312232554535675,6.046033296899851
A_energy_scarce_06,A,6,10006,energy,scarce,0.05,4.0,simultaneous,1,1.0,0.08,20.0,0.0,0.0,0.0,0.5,0.5,development_known,5.346195361835781,0.9300091652768298,3.4260038456700617,2.392096401286777
A_energy_scarce_07,A,7,10007,energy,scarce,0.05,4.0,after,0,1.0,0.05,20.0,0.0,0.0,0.0,0.5,0.5,development_known,2.667146836130397,0.9703968002101848,2.8328043928650035,6.260639292019151
A_energy_scarce_08,A,8,10008,energy,scarce,0.05,4.0,continuous,0,-1.0,0.06,20.0,0.0,0.0,0.0,0.5,0.5,development_known,3.2722456999605454,5.972515105173523,0.7649840138812746,5.58336100737567
A_energy_scarce_09,A,9,10009,energy,scarce,0.05,4.0,no_load,1,1.0,0.05,20.0,0.0,0.0,0.0,0.5,0.5,development_known,0.45878719161261977,3.503338447274277,0.7861331616884861,3.6740648959382765
A_energy_scarce_10,A,10,10010,energy,scarce,0.05,4.0,continuous,1,-1.0,0.08,20.0,0.0,0.0,0.0,0.5,0.5,development_known,1.4283320076853574,4.359824632393427,5.004617955725549,5.554194664277397
A_energy_scarce_11,A,11,10011,energy,scarce,0.05,4.0,no_load,1,1.0,0.07,20.0,0.0,0.0,0.0,0.5,0.5,development_known,4.431444276265524,3.5322692915909215,1.3231723713433357,1.8697773038430292
A_energy_scarce_12,A,12,10012,energy,scarce,0.05,4.0,no_load,1,-1.0,0.05,20.0,0.0,0.0,0.0,0.5,0.5,development_known,2.6250575930473894,5.5976529352331115,1.0999464406207067,4.90219649916226
A_energy_scarce_13,A,13,10013,energy,scarce,0.05,4.0,before,0,-1.0,0.06,20.0,0.0,0.0,0.0,0.5,0.5,development_known,4.183389429467305,2.4060544327259894,0.8048701975209547,1.7595090272968106
A_energy_scarce_14,A,14,10014,energy,scarce,0.05,4.0,before,0,-1.0,0.08,20.0,0.0,0.0,0.0,0.5,0.5,development_known,2.7441878516298233,4.986527501093518,0.08169355444815486,5.317349941859908
A_energy_scarce_15,A,15,10015,energy,scarce,0.05,4.0,before,0,-1.0,0.07,20.0,0.0,0.0,0.0,0.5,0.5,development_known,0.9002596420446596,5.550580823369122,0.6223486469425094,5.809291051888874
A_energy_scarce_16,A,16,10016,energy,scarce,0.05,4.0,simultaneous,0,1.0,0.05,20.0,0.0,0.0,0.0,0.5,0.5,development_known,5.014998866835213,5.444328845675977,1.3140619768586876,4.881766843744214
A_energy_scarce_17,A,17,10017,energy,scarce,0.05,4.0,after,1,1.0,0.06,20.0,0.0,0.0,0.0,0.5,0.5,development_known,4.580351933015461,5.483594323540384,0.8106180401251317,2.780757350199489
A_energy_scarce_18,A,18,10018,energy,scarce,0.05,4.0,continuous,1,1.0,0.06,20.0,0.0,0.0,0.0,0.5,0.5,development_known,1.6520425014536946,0.4951109034690117,0.20644887398183323,1.3016265910287543
A_energy_scarce_19,A,19,10019,energy,scarce,0.05,4.0,after,1,-1.0,0.07,20.0,0.0,0.0,0.0,0.5,0.5,development_known,2.7253611098791115,3.73641335590082,5.250813901399779,1.4790037575549015
A_energy_critical_00,A,0,10000,energy,critical,0.025,4.0,before,1,-1.0,0.08,20.0,0.0,0.0,0.0,0.5,0.5,development_known,2.4246231828684275,0.04002868513370239,3.973824369238322,3.2257876743001535
A_energy_critical_01,A,1,10001,energy,critical,0.025,4.0,after,1,-1.0,0.05,20.0,0.0,0.0,0.0,0.5,0.5,development_known,3.968439591474764,0.3071230639856004,6.2114926159186155,3.7594036185547957
A_energy_critical_02,A,2,10002,energy,critical,0.025,4.0,continuous,1,-1.0,0.05,20.0,0.0,0.0,0.0,0.5,0.5,development_known,6.043355808030299,0.13789458869132498,1.832931187283339,4.732016451285491
A_energy_critical_03,A,3,10003,energy,critical,0.025,4.0,after,1,1.0,0.06,20.0,0.0,0.0,0.0,0.5,0.5,development_known,1.4387403450385052,0.6887205427702205,4.853269880433625,5.909679468567743
A_energy_critical_04,A,4,10004,energy,critical,0.025,4.0,continuous,0,1.0,0.07,20.0,0.0,0.0,0.0,0.5,0.5,development_known,0.7251780766027915,3.5264763634108642,4.206606654273518,4.137162108597939
A_energy_critical_05,A,5,10005,energy,critical,0.025,4.0,before,0,-1.0,0.07,20.0,0.0,0.0,0.0,0.5,0.5,development_known,3.930512356966224,3.668574762481969,2.8652982264807716,2.1442544307069142
A_energy_critical_06,A,6,10006,energy,critical,0.025,4.0,no_load,1,-1.0,0.05,20.0,0.0,0.0,0.0,0.5,0.5,development_known,5.88456668877623,2.00111488723841,3.248913394762919,6.253978859322511
A_energy_critical_07,A,7,10007,energy,critical,0.025,4.0,simultaneous,1,1.0,0.06,20.0,0.0,0.0,0.0,0.5,0.5,development_known,0.5085148766404618,4.711870758957035,0.707155612744934,4.831980824716205
A_energy_critical_08,A,8,10008,energy,critical,0.025,4.0,before,0,-1.0,0.07,20.0,0.0,0.0,0.0,0.5,0.5,development_known,0.1910515481334102,4.597955957401345,0.9673544518217088,4.218818740538775
A_energy_critical_09,A,9,10009,energy,critical,0.025,4.0,after,0,1.0,0.07,20.0,0.0,0.0,0.0,0.5,0.5,development_known,3.5959026301223664,6.011434888867946,6.173656229519039,5.51334952753972
A_energy_critical_10,A,10,10010,energy,critical,0.025,4.0,simultaneous,0,-1.0,0.06,20.0,0.0,0.0,0.0,0.5,0.5,development_known,5.658404225137098,5.434279446685497,2.065488854649913,2.4570817686362596
A_energy_critical_11,A,11,10011,energy,critical,0.025,4.0,continuous,0,1.0,0.08,20.0,0.0,0.0,0.0,0.5,0.5,development_known,4.031620578971764,3.810245341000989,3.142783793005049,2.0402344751189907
A_energy_critical_12,A,12,10012,energy,critical,0.025,4.0,continuous,1,-1.0,0.08,20.0,0.0,0.0,0.0,0.5,0.5,development_known,3.665621877542596,5.847475040869869,3.5808000082592013,3.2749099951182337
A_energy_critical_13,A,13,10013,energy,critical,0.025,4.0,before,0,1.0,0.05,20.0,0.0,0.0,0.0,0.5,0.5,development_known,4.253755240131049,6.085100540742968,5.436893462375395,2.557694774690375
A_energy_critical_14,A,14,10014,energy,critical,0.025,4.0,no_load,1,-1.0,0.08,20.0,0.0,0.0,0.0,0.5,0.5,development_known,3.0003823323583187,1.9987758123576895,2.4214269235645602,1.7440390651420077
A_energy_critical_15,A,15,10015,energy,critical,0.025,4.0,no_load,0,1.0,0.05,20.0,0.0,0.0,0.0,0.5,0.5,development_known,5.324223427553118,4.716251158139703,0.4480160847927551,4.515973663179229
A_energy_critical_16,A,16,10016,energy,critical,0.025,4.0,simultaneous,0,-1.0,0.06,20.0,0.0,0.0,0.0,0.5,0.5,development_known,0.628691603022155,0.5720659603741932,5.37414087553571,3.4523012907110044
A_energy_critical_17,A,17,10017,energy,critical,0.025,4.0,no_load,1,1.0,0.08,20.0,0.0,0.0,0.0,0.5,0.5,development_known,4.080594362030046,2.5562225988294345,1.2841524733946512,3.183275415517602
A_energy_critical_18,A,18,10018,energy,critical,0.025,4.0,after,1,1.0,0.07,20.0,0.0,0.0,0.0,0.5,0.5,development_known,3.6060790450591518,4.147350659482436,4.978783637900964,3.8601737685716193
A_energy_critical_19,A,19,10019,energy,critical,0.025,4.0,simultaneous,0,1.0,0.06,20.0,0.0,0.0,0.0,0.5,0.5,development_known,4.675865222315426,5.2397861545036495,0.7091112490079533,4.2961220504270905
A_availability_adequate_00,A,0,10000,availability,adequate,0.1,4.0,before,1,1.0,0.07,20.0,0.0,0.0,0.0,0.5,0.5,development_known,1.2565624068728793,5.580259522157011,2.533797252167035,3.202328874097593
A_availability_adequate_01,A,1,10001,availability,adequate,0.1,4.0,no_load,1,-1.0,0.05,20.0,0.0,0.0,0.0,0.5,0.5,development_known,0.2189791505795356,2.8196803960156713,5.551120084085718,1.9885706813206694
A_availability_adequate_02,A,2,10002,availability,adequate,0.1,4.0,after,1,-1.0,0.07,20.0,0.0,0.0,0.0,0.5,0.5,development_known,3.4368592319643874,4.960299422329571,2.3283594101797838,5.6928967143370395
A_availability_adequate_03,A,3,10003,availability,adequate,0.1,4.0,no_load,0,1.0,0.08,20.0,0.0,0.0,0.0,0.5,0.5,development_known,4.180363240434432,1.6144706920024663,3.1693049136709783,4.496933809759157
A_availability_adequate_04,A,4,10004,availability,adequate,0.1,4.0,simultaneous,1,1.0,0.07,20.0,0.0,0.0,0.0,0.5,0.5,development_known,5.173742384556072,3.939698921510704,0.0048027936164872775,4.591099275984156
A_availability_adequate_05,A,5,10005,availability,adequate,0.1,4.0,continuous,0,-1.0,0.05,20.0,0.0,0.0,0.0,0.5,0.5,development_known,1.149534168403924,0.35554526499679007,0.14111207272100698,3.980930761276945
A_availability_adequate_06,A,6,10006,availability,adequate,0.1,4.0,no_load,1,-1.0,0.05,20.0,0.0,0.0,0.0,0.5,0.5,development_known,1.7932754855426736,0.8105544546893555,1.7630478553110513,3.2015932782743546
A_availability_adequate_07,A,7,10007,availability,adequate,0.1,4.0,continuous,1,1.0,0.07,20.0,0.0,0.0,0.0,0.5,0.5,development_known,2.5652618745112745,1.9598124619376196,3.0310020940673574,5.736297299837707
A_availability_adequate_08,A,8,10008,availability,adequate,0.1,4.0,simultaneous,1,1.0,0.06,20.0,0.0,0.0,0.0,0.5,0.5,development_known,1.1153949762943351,1.4903335565222462,0.6974979591076866,1.2671639009074152
A_availability_adequate_09,A,9,10009,availability,adequate,0.1,4.0,after,0,-1.0,0.08,20.0,0.0,0.0,0.0,0.5,0.5,development_known,5.767011305970902,0.9860623251846101,1.7010627477054776,4.136034295515507
A_availability_adequate_10,A,10,10010,availability,adequate,0.1,4.0,no_load,0,1.0,0.06,20.0,0.0,0.0,0.0,0.5,0.5,development_known,2.639163177602371,5.892985490855122,0.5787811635366527,0.5264476797309553
