repository_path,bytes,sha256
logs_final/R5/plant_b/R5-V-B-001__contract_only_rolling_mpc.log,684,b489a055f9e272af2e36e3888f9fca0afd2535c0fdae1c7aef7c0ef8fd04e9d8
logs_final/R5/plant_b/R5-V-B-001__dcsv_cr_mpc.log,684,b489a055f9e272af2e36e3888f9fca0afd2535c0fdae1c7aef7c0ef8fd04e9d8
logs_final/R5/plant_b/R5-V-B-002__contract_only_rolling_mpc.log,616,a51d58cb6be291db547a1860ba606bdfaf58272cd6935894d2a9b2f35bfc583f
logs_final/R5/plant_b/R5-V-B-002__dcsv_cr_mpc.log,616,a51d58cb6be291db547a1860ba606bdfaf58272cd6935894d2a9b2f35bfc583f
logs_final/R5/plant_b/R5-V-B-003__contract_only_rolling_mpc.log,616,a51d58cb6be291db547a1860ba606bdfaf58272cd6935894d2a9b2f35bfc583f
logs_final/R5/plant_b/R5-V-B-003__dcsv_cr_mpc.log,616,a51d58cb6be291db547a1860ba606bdfaf58272cd6935894d2a9b2f35bfc583f
logs_final/R5/plant_b/R5-V-B-004__contract_only_rolling_mpc.log,616,a51d58cb6be291db547a1860ba606bdfaf58272cd6935894d2a9b2f35bfc583f
logs_final/R5/plant_b/R5-V-B-004__dcsv_cr_mpc.log,616,a51d58cb6be291db547a1860ba606bdfaf58272cd6935894d2a9b2f35bfc583f
logs_final/R5/plant_b/R5-V-B-005__contract_only_rolling_mpc.log,616,a51d58cb6be291db547a1860ba606bdfaf58272cd6935894d2a9b2f35bfc583f
logs_final/R5/plant_b/R5-V-B-005__dcsv_cr_mpc.log,616,a51d58cb6be291db547a1860ba606bdfaf58272cd6935894d2a9b2f35bfc583f
logs_final/R5/plant_b/R5-V-B-006__contract_only_rolling_mpc.log,616,a51d58cb6be291db547a1860ba606bdfaf58272cd6935894d2a9b2f35bfc583f
logs_final/R5/plant_b/R5-V-B-006__dcsv_cr_mpc.log,616,a51d58cb6be291db547a1860ba606bdfaf58272cd6935894d2a9b2f35bfc583f
logs_final/R5/plant_b/R5-V-B-007__contract_only_rolling_mpc.log,616,a51d58cb6be291db547a1860ba606bdfaf58272cd6935894d2a9b2f35bfc583f
logs_final/R5/plant_b/R5-V-B-007__dcsv_cr_mpc.log,616,a51d58cb6be291db547a1860ba606bdfaf58272cd6935894d2a9b2f35bfc583f
logs_final/R5/plant_b/R5-V-B-008__contract_only_rolling_mpc.log,616,a51d58cb6be291db547a1860ba606bdfaf58272cd6935894d2a9b2f35bfc583f
logs_final/R5/plant_b/R5-V-B-008__dcsv_cr_mpc.log,616,a51d58cb6be291db547a1860ba606bdfaf58272cd6935894d2a9b2f35bfc583f
logs_final/R5/plant_b/R5-V-B-009__contract_only_rolling_mpc.log,616,a51d58cb6be291db547a1860ba606bdfaf58272cd6935894d2a9b2f35bfc583f
logs_final/R5/plant_b/R5-V-B-009__dcsv_cr_mpc.log,616,a51d58cb6be291db547a1860ba606bdfaf58272cd6935894d2a9b2f35bfc583f
logs_final/R5/plant_b/R5-V-B-010__contract_only_rolling_mpc.log,616,a51d58cb6be291db547a1860ba606bdfaf58272cd6935894d2a9b2f35bfc583f
logs_final/R5/plant_b/R5-V-B-010__dcsv_cr_mpc.log,616,a51d58cb6be291db547a1860ba606bdfaf58272cd6935894d2a9b2f35bfc583f
logs_final/R5/plant_b/R5-V-B-011__contract_only_rolling_mpc.log,616,a51d58cb6be291db547a1860ba606bdfaf58272cd6935894d2a9b2f35bfc583f
logs_final/R5/plant_b/R5-V-B-011__dcsv_cr_mpc.log,616,a51d58cb6be291db547a1860ba606bdfaf58272cd6935894d2a9b2f35bfc583f
logs_final/R5/plant_b/R5-V-B-012__contract_only_rolling_mpc.log,616,a51d58cb6be291db547a1860ba606bdfaf58272cd6935894d2a9b2f35bfc583f
logs_final/R5/plant_b/R5-V-B-012__dcsv_cr_mpc.log,616,a51d58cb6be291db547a1860ba606bdfaf58272cd6935894d2a9b2f35bfc583f
logs_final/R5/plant_b/R5-V-B-013__contract_only_rolling_mpc.log,616,a51d58cb6be291db547a1860ba606bdfaf58272cd6935894d2a9b2f35bfc583f
logs_final/R5/plant_b/R5-V-B-013__dcsv_cr_mpc.log,616,a51d58cb6be291db547a1860ba606bdfaf58272cd6935894d2a9b2f35bfc583f
logs_final/R5/plant_b/R5-V-B-014__contract_only_rolling_mpc.log,616,a51d58cb6be291db547a1860ba606bdfaf58272cd6935894d2a9b2f35bfc583f
logs_final/R5/plant_b/R5-V-B-014__dcsv_cr_mpc.log,616,a51d58cb6be291db547a1860ba606bdfaf58272cd6935894d2a9b2f35bfc583f
logs_final/R5/plant_b/R5-V-B-015__contract_only_rolling_mpc.log,616,a51d58cb6be291db547a1860ba606bdfaf58272cd6935894d2a9b2f35bfc583f
logs_final/R5/plant_b/R5-V-B-015__dcsv_cr_mpc.log,616,a51d58cb6be291db547a1860ba606bdfaf58272cd6935894d2a9b2f35bfc583f
logs_final/R5/plant_b/R5-V-B-016__contract_only_rolling_mpc.log,616,a51d58cb6be291db547a1860ba606bdfaf58272cd6935894d2a9b2f35bfc583f
logs_final/R5/plant_b/R5-V-B-016__dcsv_cr_mpc.log,616,a51d58cb6be291db547a1860ba606bdfaf58272cd6935894d2a9b2f35bfc583f
logs_final/R5/plant_b/R5-V-B-017__contract_only_rolling_mpc.log,616,a51d58cb6be291db547a1860ba606bdfaf58272cd6935894d2a9b2f35bfc583f
logs_final/R5/plant_b/R5-V-B-017__dcsv_cr_mpc.log,616,a51d58cb6be291db547a1860ba606bdfaf58272cd6935894d2a9b2f35bfc583f
logs_final/R5/plant_b/R5-V-B-018__contract_only_rolling_mpc.log,616,a51d58cb6be291db547a1860ba606bdfaf58272cd6935894d2a9b2f35bfc583f
logs_final/R5/plant_b/R5-V-B-018__dcsv_cr_mpc.log,616,a51d58cb6be291db547a1860ba606bdfaf58272cd6935894d2a9b2f35bfc583f
logs_final/R5/plant_b/R5-V-B-019__contract_only_rolling_mpc.log,616,a51d58cb6be291db547a1860ba606bdfaf58272cd6935894d2a9b2f35bfc583f
logs_final/R5/plant_b/R5-V-B-019__dcsv_cr_mpc.log,616,a51d58cb6be291db547a1860ba606bdfaf58272cd6935894d2a9b2f35bfc583f
logs_final/R5/plant_b/R5-V-B-020__contract_only_rolling_mpc.log,616,a51d58cb6be291db547a1860ba606bdfaf58272cd6935894d2a9b2f35bfc583f
logs_final/R5/plant_b/R5-V-B-020__dcsv_cr_mpc.log,616,a51d58cb6be291db547a1860ba606bdfaf58272cd6935894d2a9b2f35bfc583f
logs_final/R5/plant_b/R5-V-B-021__contract_only_rolling_mpc.log,616,a51d58cb6be291db547a1860ba606bdfaf58272cd6935894d2a9b2f35bfc583f
logs_final/R5/plant_b/R5-V-B-021__dcsv_cr_mpc.log,616,a51d58cb6be291db547a1860ba606bdfaf58272cd6935894d2a9b2f35bfc583f
logs_final/R5/plant_b/R5-V-B-022__contract_only_rolling_mpc.log,616,a51d58cb6be291db547a1860ba606bdfaf58272cd6935894d2a9b2f35bfc583f
logs_final/R5/plant_b/R5-V-B-022__dcsv_cr_mpc.log,616,a51d58cb6be291db547a1860ba606bdfaf58272cd6935894d2a9b2f35bfc583f
logs_final/R5/plant_b/R5-V-B-023__contract_only_rolling_mpc.log,616,a51d58cb6be291db547a1860ba606bdfaf58272cd6935894d2a9b2f35bfc583f
logs_final/R5/plant_b/R5-V-B-023__dcsv_cr_mpc.log,616,a51d58cb6be291db547a1860ba606bdfaf58272cd6935894d2a9b2f35bfc583f
progress_closure/C0.json,1510,377aa46bd22dc19886156647398f13fc73810573a7bb0f890107794a57ea2ec2
progress_closure/C1.json,618,32fdff89b1e44b480764c48fe270c40b778e6cc4a8ff2bcc96fa056160341ffb
progress_closure/C2.json,445,fd8e1edb0ff480a58670c5d1693893d1e44249c4bd25944f693890f336785c3e
progress_closure/C2_LOCK.json,317,4772729b6287458ef63256416132de836d90fffe9c32c31a3643ee5ca6c20e18
progress_closure/C3.json,562,bbe269a43bcc519ef9aed02057a70545ef6caa2a00a02fa74b841581b725e52f
progress_closure/C4.json,316,f40787b66d798aaf6b4ddb49068220c0dc513f309d9f6a49804ec4c171eaa31c
progress_final/R0.json,918,7b389c1ea7d0f68de062e5dd0583362b803b5317941f6b3dbcd57f2077aa9fb4
progress_final/R1.json,963,ac519ca4b5f58b6c7f063892a7e93defa0e1bbef600f7d4237a6a8e92d8ad4b9
progress_final/R2.json,1416,04bf1faae1e599bd45831fca730de5affdc5a18244e2e9f75f97e0fd76f7b5ad
progress_final/R3.json,1215,d9037c25f0dc9c49cabddb5db58a938656e23cc59edbce059fe15547b091f677
progress_final/R4.json,1030,dd693dcd33ceb900d694dea3ecf00b44a6627974f596f4a8df3d12bcb2490e7c
progress_final/R5.json,2464,fbea8cffe89c1012d6029a8109073f60bafb4cbacec81b7c800a5e487e83121c
progress_final/R6.json,298,ee9ee3efae07c39b8f75d6076e26ce1d93358981d7ff1f575695116761216d55
progress_final/R7.json,302,b6fbee334dbc5d8a1eb18c93272662eb792cf2d696ee4d03b4578445c35298b8
progress_final/R8.json,390,e804bcf7535e6d81c55d4dfa9d3d5d278c2ba483d0eaea5161c091eea7639898
pyproject.toml,994,4070e7d051c70cd6297465d3b4d14e5f7fbf9529c537795f7ca792f97f031bf0
research/DIRECTION5_CLOSURE_CONFIRMATION_AND_MANUSCRIPT_CODEX_PACKAGE/00_EXPERT_REVIEW_CURRENT_PACKAGE.md,1999,99d5d908e9e4d8e9a78cea9e89565f61bf1dadbe6dff544b1eee27ab9b4face4
research/DIRECTION5_CLOSURE_CONFIRMATION_AND_MANUSCRIPT_CODEX_PACKAGE/01_FINAL_CLOSURE_PLAN.md,4958,88acb6710b500a63f25d0b13fac40ab2032d6c9da8ed45d3177b8347b40cc1d1
research/DIRECTION5_CLOSURE_CONFIRMATION_AND_MANUSCRIPT_CODEX_PACKAGE/02_PAPER_DRAFT_WITH_PREDICTED_RESULTS.md,2639,d058e4a93b0362f955aac91d8fb6902139e260c737ce698d5cb5c4aeb0a01bdc
research/DIRECTION5_CLOSURE_CONFIRMATION_AND_MANUSCRIPT_CODEX_PACKAGE/03_INDEPENDENT_AUDIT_SPEC.md,702,d43980d6e5c982ea4b4c14d9e8f51ad005c439e36b89edec957818c925d83b79
research/DIRECTION5_CLOSURE_CONFIRMATION_AND_MANUSCRIPT_CODEX_PACKAGE/04_FINAL_PACKAGE_SPEC.md,739,e5ef84c2bf5044aeb2fdc55b06d38ea02ddf0887b48767bafa3a35cbd3f9a1d8
research/DIRECTION5_CLOSURE_CONFIRMATION_AND_MANUSCRIPT_CODEX_PACKAGE/05_GATES_AND_STOP_RULES.md,719,2efe2a5da4a8b72b7de29d19fae88d0f88749f550b8b7cda52a4103fde554444
research/DIRECTION5_CLOSURE_CONFIRMATION_AND_MANUSCRIPT_CODEX_PACKAGE/CODEX_GOAL.md,1348,5662ef1b8116a1e051643e939157972089da4506a680526b7b11780b9f06084e
research/DIRECTION5_CLOSURE_CONFIRMATION_AND_MANUSCRIPT_CODEX_PACKAGE/GOAL_TO_SEND_CODEX.txt,1245,4c0269a848f1959fb38071f478dedc50ee8dad3b662848ca8eb7da65207fd3c1
research/DIRECTION5_CLOSURE_CONFIRMATION_AND_MANUSCRIPT_CODEX_PACKAGE/PACKAGE_INDEX.csv,1004,93f0b98059280edac0eff747b0bd1afb820e48da30f5de126dda94cd98e45042
research/DIRECTION5_CLOSURE_CONFIRMATION_AND_MANUSCRIPT_CODEX_PACKAGE/PACKAGE_INDEX.json,1517,c5f8b507a6532f6764507ca3f5b9b8ac7178b1fbf1f7a7bd8aa78a7ebd0b92d1
research/DIRECTION5_CLOSURE_CONFIRMATION_AND_MANUSCRIPT_CODEX_PACKAGE/README_FIRST.md,770,96c912e7c2e2b444cd636664802de07f9a0025fa684b730ba549c46ea2466f40
research/DIRECTION5_CLOSURE_CONFIRMATION_AND_MANUSCRIPT_CODEX_PACKAGE/reference/EXPECTED_CONFIRMATORY_RESULTS.csv,835,54abce43bac6544536c93346518bdd21009a596d07d9f14bcdebfefcc7168535
research_outputs_closure/00_AUDIT/CODE_SEMANTICS_AUDIT.csv,592,55ac44f4bdcb71c1b85a872dad171f14986bc498b9933ab276dc80e023b07d62
research_outputs_closure/00_AUDIT/CURRENT_PACKAGE_REPLICATION.md,1012,84a596958e9520ee20947201d34a2d6c26fb7934e68d7a7232c71e8661dc1eee
research_outputs_closure/00_AUDIT/RECOMPUTED_BOOTSTRAP.csv,2197,5b0a59542409f91f02754f4f4f61b4d336098b0afbf8c7df76e8baa362bf5b8d
research_outputs_closure/00_AUDIT/RECOMPUTED_ESTIMATOR_COVERAGE.csv,445,823e1f544be7ae62ff7aee3a19a845b97d9924cbd11d8bac2f00731e22fa5a3a
research_outputs_closure/00_AUDIT/RECOMPUTED_GATES.csv,940,b7c46436634e1ae9564ffa10f4647252e410b1e316332017132a520b5274565e
research_outputs_closure/00_AUDIT/RECOMPUTED_MATERIALITY.csv,799,1ba26eac622f5631dd96969fbbe164750d2b0bd377dc25b70efbcd12ff3f4549
research_outputs_closure/00_AUDIT/RECOMPUTED_NORMAL1H.csv,1370,8689748381a0a9532d92388cc0cf71369b026bf606a4b46f928dc4ccb5cbd196
research_outputs_closure/00_AUDIT/RECOMPUTED_PAIRED_FAILURES.csv,751,b029f9df126f48a84fd651ffdecd05b034b43808b006ddec7d156f9b70482fa5
research_outputs_closure/00_AUDIT/RECOMPUTED_PLANT_DIRECTION.csv,162,59ff49d917bac948528a848383695d77e5c3c364f9f5efd57b1c7c76fa82c7d3
research_outputs_closure/00_AUDIT/RECOMPUTED_SOLVER_DENOMINATOR.csv,435,1c342428b954e11b5d17cee6bfc14d2ba7d3b716b74ec69ae1d831badf859c94
research_outputs_closure/00_AUDIT/RECOMPUTED_STATISTICS.csv,2022,8bda2ad0f1cf1297aaebfece8f70670c84a68facf5ca99cbf7a5264504187475
research_outputs_closure/00_AUDIT/REPLICATION_DIFFERENCES.csv,32595,13a38a5f1139bc103994c7e8f11d5e95f5fbc34483846712cf92b6ce2ce3d572
research_outputs_closure/01_MECHANISM/BINDING_CONSTRAINTS.csv,864,bde31ffa63fa2a8ee2f9bbfab0a42971a6e0d08d706873960df5d5894cd11187
research_outputs_closure/01_MECHANISM/CONTRACT_VIOLATION_DETECTION.csv,435,873fb4e5ec630591312b76190884ba90f30e6540cba423427792b3e7ecb9f4bd
research_outputs_closure/01_MECHANISM/ESTIMATOR_EXCITATION.csv,37103,68f2b8fc4d53bfbaa439b435490642fa0df78ff3ce5ace00834f570a9b8fb097
research_outputs_closure/01_MECHANISM/ESTIMATOR_EXCITATION_SUMMARY.csv,310,b1418b75c303a15df941c23905507d1088df170b55860de074d96df96ec4f966
research_outputs_closure/01_MECHANISM/FALLBACK_ROOT_CAUSES.csv,1824,e0281169acb76b479d99241156c047fa193447f4e1bead365b2c136a8e66a3c9
research_outputs_closure/01_MECHANISM/FALLBACK_ROOT_CAUSE_SUMMARY.csv,97,b1b86e2d770a95c8a4ec92e765f96484a62aefd42518aba25da6fdd6fdd6aaa0
research_outputs_closure/01_MECHANISM/INFORMATION_VALUE_DECOMPOSITION.parquet,18923,d1de3de0add31b5ef7c11395061196d676e4d36347e1d1b9bb7116b273a54170
research_outputs_closure/01_MECHANISM/INFORMATION_VALUE_SUMMARY.csv,880,03f1b40d0a0565f8f8e54743cbe3823a396ffeaeca1c2ee5c9c7054df59f5473
research_outputs_closure/01_MECHANISM/MECHANISM_LEVEL_RESULTS.csv,12210,739d6c3a851d14d7050420002ff9358eb015cd2ecc520511e78b5c25f07ae053
research_outputs_closure/01_MECHANISM/NORMAL1H_DIAGNOSTICS.csv,8627,0954e507c56896634250cefa7b7a73c0968597e44c6b786b657e1b4d898bf56c
research_outputs_closure/01_MECHANISM/NORMAL1H_ROOT_CAUSE.md,897,813ffd4fb38c1b85564ad78b5557ae21d944904e961a4cce7927cda1e42edeb8
research_outputs_closure/01_MECHANISM/PERFORMANCE_DIFFERENCE_ATTRIBUTION.csv,46796,25be6b72ac65576795e9caa5f70bd3df12d3daa28acdb14e0cc6a41c58cae491
research_outputs_closure/01_MECHANISM/SURPLUS_USAGE.csv,10940,6b249c0eeade9ff4afe6691330f396f0363b5681954a06144c1e3e402e57bed7
research_outputs_closure/02_CONFIRMATORY/AUDIT/CONFIRMATORY_AUDIT.json,955,b9022844c22420bd2e1836bf6ec6a6b9ebd42f11caa5d8d0e09643526eb9923b
research_outputs_closure/02_CONFIRMATORY/AUDIT/CONFIRMATORY_STATISTIC_REPLICATION.csv,1410,e7afbc9a70eb2506a6d3abb7bc6a19437bc390bc5a52f13b736168922bd3c9d2
research_outputs_closure/02_CONFIRMATORY/CONTRACT_VIOLATION_MANIFEST.csv,1935,7b23be646c58825e74aad6ea83840237d6ca0210f6053c9fa3e90cc726501cf1
research_outputs_closure/02_CONFIRMATORY/FINAL_BOOTSTRAP.csv,2170,a4645cc007202cc029f1ea1a834bb62577e071c67eccd65c199d5b9a00e9d904
research_outputs_closure/02_CONFIRMATORY/FINAL_CONTRACT_VIOLATION.csv,517,34d658a54b765cf33c83197f9852d193c5494fcf10e18b181994b848f2d9424a
research_outputs_closure/02_CONFIRMATORY/FINAL_CORE_METRIC_GATES.csv,799,8a623313e6feaf35dd7de63a5378a532affde688f4bb434502d228d141d41656
research_outputs_closure/02_CONFIRMATORY/FINAL_CYCLES.parquet,8010182,6cca0b8f00481fe0b38bdff03d39f0a56db54740614d82476e0c0eb715197262
research_outputs_closure/02_CONFIRMATORY/FINAL_DOMAIN_STATISTICS.csv,431,9f7852561d543b0cd2bf8a87c9cbe1391f1fdc36235fcc3958416b8befa950c2
research_outputs_closure/02_CONFIRMATORY/FINAL_EPISODES.parquet,73925,da720d00c55c79c8cba57c91a0680dd8841a5ffeaf8d208fa7189dbd606a28f6
research_outputs_closure/02_CONFIRMATORY/FINAL_GATE_DECISION.csv,482,a739adc919ba28d7a289c845cc1afbccf7679c81bf6f75790a8ac2a315048aff
research_outputs_closure/02_CONFIRMATORY/FINAL_KNOWN_OOD.csv,1144,24dfeb29742a6d7859c81968796339dcec3ddd47a0c16f6688a7c4e472a97792
research_outputs_closure/02_CONFIRMATORY/FINAL_LOCK.json,1758,8dc6d9fea9e1ae70def852d4e978d29fb5f7b6bed0a4fa71977e251e031be455
research_outputs_closure/02_CONFIRMATORY/FINAL_MANIFEST.csv,47233,5023edd918beb77490e83af387f0057d7cad01cb70ce433c8f7c12e9f1d57a53
research_outputs_closure/02_CONFIRMATORY/FINAL_NORMAL1H.csv,1070,37b5234077c211e407196a960e5b9a5e3d05007fe77b692432bec8a493e30b4f
research_outputs_closure/02_CONFIRMATORY/FINAL_PAIRED_FAILURES.csv,751,3be6ae738d405a1f2b8a22f7d579f4b06ae8186314efdc16378f4c8d37f29a6e
research_outputs_closure/02_CONFIRMATORY/FINAL_PLANT_DIRECTION.csv,161,664ece181cc767403d5f1d3ab8ffe3662975419542c1dc0a7a800c5ace878c59
research_outputs_closure/02_CONFIRMATORY/FINAL_SOLVER_DENOMINATOR.csv,435,23604643d7254a9376e725791e96daea76a4e23a0ab9775620652de8b4139fdc
research_outputs_closure/02_CONFIRMATORY/FINAL_STATISTICS.csv,2018,a351d752ed768eb337fce171533c71570887107afa84bf04d04e2c06a769e2dc
research_outputs_closure/02_CONFIRMATORY/NORMAL_MANIFEST.csv,2069,63e615d8718538e685ad05f0f65ca0ed80d831c04ddf545a77f678070650f47a
research_outputs_closure/02_CONFIRMATORY/PLANT_A_PRIMARY_MANIFEST.csv,29029,dc3d73b561bcb24022818cd6b660f936df49061668925105c01edc7802cbd2c0
research_outputs_closure/02_CONFIRMATORY/PLANT_A_SUPPLEMENTAL_MANIFEST.csv,6054,798d0ea69faf57f1674769cf6f7c9dd2ccb6d6b486e7a57c81709e8743ba12e5
research_outputs_closure/02_CONFIRMATORY/PLANT_B_MANIFEST.csv,6367,dfb70e2e4143239a9d63310ff6ecf5bb801ecaf616d43432531d81bf8c61ecca
research_outputs_closure/03_PAPER/ABSTRACT.md,2201,40bf9c6cf8e57a08b025343d0d127c0cffdd97a54100d8fb4a7c43a30c8e16f2
research_outputs_closure/03_PAPER/CLAIM_LEDGER.csv,391,79d689bc6c50fb5cb708791cde49f0caf941dfcc0c20063f36f6a0ae0b7176c3
research_outputs_closure/03_PAPER/CONTRIBUTIONS.md,1634,3b039ee001acf4436d98abe3aff87139139f9bce6e6048c3955dd823844ccaf1
research_outputs_closure/03_PAPER/LIMITATIONS.md,1430,dba63faa866786743875953a8b362cd30e107d142826f3bc4bdd876e9969f739
research_outputs_closure/03_PAPER/PAPER_DRAFT.md,13235,bdfc861af8a73754a214c496f23569f36d3f241456797becb8f375917b541fe8
research_outputs_closure/03_PAPER/RESULTS_SECTION.md,3625,d00f823dbdc5351a5cbec37173b277b278e25d4a1d875fd927eaf241d8b09ab1
research_outputs_closure/03_PAPER/REVIEWER_RISK_REGISTER.md,1470,a0247aa4568a8bf2875abc41c26b27a03c9a72ecda6da643975b1e304c751481
research_outputs_closure/03_PAPER/SUPPORTED_UNSUPPORTED_CLAIMS.md,1591,a0e5b6f46e1a4094d2f2eb9ccc1861f02f736b1a1ce375c0097182c265e3ba74
research_outputs_closure/04_FIGURES/FIGURE_INDEX.csv,1903,22c80baa546f7f1823ae9766499135b74edb5e1bc43c118f453ca4ec519962d6
research_outputs_closure/04_FIGURES/SOURCE_DATA/fig01_information_value.csv,853,be3a47231a51abe86365d05df7ff072dd5cef1d855f7ee03968ca1671aab5093
research_outputs_closure/04_FIGURES/SOURCE_DATA/fig01_information_value.txt,70,ef82e815922502d78e7f56f06261f5cf4458e771684114f57cb2b145f063f170
research_outputs_closure/04_FIGURES/SOURCE_DATA/fig02_perfect_online_gap.csv,853,be3a47231a51abe86365d05df7ff072dd5cef1d855f7ee03968ca1671aab5093
research_outputs_closure/04_FIGURES/SOURCE_DATA/fig02_perfect_online_gap.txt,79,bdd71e758016f1ccf58a36d4f28d205ceef1ca783a4a361672d74070e3ceaecb
research_outputs_closure/04_FIGURES/SOURCE_DATA/fig03_estimator_excitation.csv,305,5e134af0f554203f6b74b817a9a9984c2c11dd7fd0db75c364666a6da85edb3c
research_outputs_closure/04_FIGURES/SOURCE_DATA/fig03_estimator_excitation.txt,99,6e62b82e77ae3d765e39d314f05dab69228af2842348b839c05b495778e713f9
research_outputs_closure/04_FIGURES/SOURCE_DATA/fig04_surplus_activation.csv,288,1e368f49f74642263c3ca86b3489c2ea4207d54ba0623604726310c648a989c7
research_outputs_closure/04_FIGURES/SOURCE_DATA/fig04_surplus_activation.txt,83,eacbce93c619bdf686de0292a02520d2815a81ec7fdfb1c3446f314c0a5fcb3b
research_outputs_closure/04_FIGURES/SOURCE_DATA/fig05_fallback_root_cause.csv,98,76c01e7f0a47413bd7bdf7b65035a55d7a06e26799e192a76949d300c57a6cbc
research_outputs_closure/04_FIGURES/SOURCE_DATA/fig05_fallback_root_cause.txt,147,9f3f35b8286e354a74595663956759352cf9d2035c41a592ad9750da459be1ef
research_outputs_closure/04_FIGURES/SOURCE_DATA/fig06_binding_constraints.csv,1010,e289cbb90bf3ed21b86fcff9d9dec5f7b37f4c20da77ba1be1522d659efd69a4
research_outputs_closure/04_FIGURES/SOURCE_DATA/fig06_binding_constraints.txt,72,52cb14000cbf33821d32701f3624b40a57900995715a3bea069f067301fa1e60
research_outputs_closure/04_FIGURES/SOURCE_DATA/fig07_plant_direction.csv,157,5ea366032a22310c53741cf9d0987a4c37009127ff3bb12c986b0b6bcf7690dd
research_outputs_closure/04_FIGURES/SOURCE_DATA/fig07_plant_direction.txt,97,7a90daa61a99166b282f4e4296aed89408339db6aa36a76552cd0686a4c08881
research_outputs_closure/04_FIGURES/SOURCE_DATA/fig08_known_ood_success.csv,650,5393330254d95e4825b43233ca1b65881256b578a2aa50dea93f18cf76af5781
research_outputs_closure/04_FIGURES/SOURCE_DATA/fig08_known_ood_success.txt,76,e9c7324bc663d32e958438a3f505da11b976f7e72a05bf130bc24723dd1d67cb
research_outputs_closure/04_FIGURES/SOURCE_DATA/fig09_normal1h_quality.csv,1047,87ba17e35197ecf6baa22c811c9665f994898792e7f61c7bebf047c38281b0f4
research_outputs_closure/04_FIGURES/SOURCE_DATA/fig09_normal1h_quality.txt,93,61b706591b69646aebeabebc95a02f0b5b70808ce3b1efa78791892ce2073556
research_outputs_closure/04_FIGURES/SOURCE_DATA/fig10_contract_violation_detection.csv,504,976dd579a8c86f7a663b76691a75ccbce644790a42f9e9c52a82ba3bd13c2d62
research_outputs_closure/04_FIGURES/SOURCE_DATA/fig10_contract_violation_detection.txt,80,dae48375c0a9b04c52650a78a8733edeeedf3cc841bc721500bcc609e4cb8428
research_outputs_closure/04_FIGURES/SOURCE_DATA/fig11_validation_confirmation.csv,1400,e02ed6219bcf5aac1b624f216fa6b3ac7ad59efd5e24390f47b81dbeeb6e851b
research_outputs_closure/04_FIGURES/SOURCE_DATA/fig11_validation_confirmation.txt,94,bfd2353b27eb7866b8f6561e40f9d82f15891e861c2756569b219394aef8f8e6
research_outputs_closure/04_FIGURES/SOURCE_DATA/fig12_domain_outcomes.csv,424,241950fccaa431626ced499bbebc44268e54b7a517183e1f2768cc64c0063809
research_outputs_closure/04_FIGURES/SOURCE_DATA/fig12_domain_outcomes.txt,106,d68c39389591e173e5438d1a5f9d063f8ebd283a95f38adaa43189b8a2790564
research_outputs_closure/04_FIGURES/SOURCE_DATA/fig13_theory_boundaries.csv,432,6059b08b8bf4101886c6dd5b7f36a90bb9ee9eacdf7a894417deabd26cca80c0
research_outputs_closure/04_FIGURES/SOURCE_DATA/fig13_theory_boundaries.txt,130,c5f0aea323ff974ea5165f046ebe18ede23f369347aeb01963c4e649b1b82fb6
research_outputs_final/00_FORENSIC/PHASE_I_CORRECTION.md,1965,db551f66e22c6d981c2fdf41bbd2123d4159b6965a400ae6a06a96dad4972515
research_outputs_final/01_SCIENCE/HYPOTHESES.md,999,ccd8c731178f5e19f0d43ae25964e4197e0484f9e0cb49e0e273ef85520faed1
research_outputs_final/01_SCIENCE/IMPOSSIBILITY_BOUNDARY.md,935,07c7ac5693c57ac7e1a71d13c31441da936e43766e075a71ab0ba7e899c82bff
research_outputs_final/01_SCIENCE/LOCKED_QUESTION.md,763,429912214dc55a54bc39798fabeffd5a79a7772522396a2f4f3ad1e52b6598b2
research_outputs_final/02_ESTIMATION/R2_REPAIR_LEDGER.md,1080,0e051707f636c3643896082fc8174145562da78e82a43563d497e0e7e5ee32b8
research_outputs_final/02_LITERATURE/CORE_LITERATURE_REGISTRY.csv,35396,74803a314476faf930b94f54ed1ca25e85bf9c04df14b994f172966d62d6f071
research_outputs_final/02_LITERATURE/LITERATURE_REVIEW.md,1254,72830c0b15b8b04bd94991d9bfc2570b054589088fa1c243463127d9d5f792c7
research_outputs_final/02_LITERATURE/NOVELTY_MATRIX.csv,1015,a411fb02402736c28b1a7b84f4de818c9cd87e8bbfdad2bd7247102a5f2a0128
research_outputs_final/02_LITERATURE/SEARCH_LOG.csv,643,4dbd32d6a8472ee166e03b4cf1a4a21d6cda07876a6f6af8cc693d5465c5964d
research_outputs_final/03_MODEL/CONTRACT_SEMANTICS.md,418,eb1e8ffbcb5a918a53b27392a3deeb0d074088a1b8574285c9afa98f585a2825
research_outputs_final/03_MODEL/DELIVERABILITY_FEASIBLE_SET.md,597,6a6c572417eb503dc0085cbd239fb7e6116b32190c63176d17a98cab4e003c25
research_outputs_final/03_MODEL/LOAD_OBSERVER.md,510,b8f67de5bd3a96da9f8fc1a34a74c4fe09e02c59aa078586b9bdc4b8a507fadd
research_outputs_final/04_METHOD/BASELINES.md,513,023fab932bfadfabe44c66a78ffd1123b141c05d448b17f50a7020ca7174b615
